Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.100.56.126-52.86.108.142-52432-443-6,52.86.108.142,443,10.100.56.126,52432,6,24/06/2019 01:45:52 PM,5138174,8,1,0,0,0,0,0,0,0,0,0,0,0,1.751595022,642271.75,1083730.649,3141840,39248,5050977,721568.1429,1145220.607,3141840,39248,0,0,0,0,0,0,0,0,0,232,32,1.556973353,0.194621669,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,-1,29200,0,0,0,0,0,0,0,0,0,0,No Label
172.217.194.132-10.100.56.49-443-57489-6,10.100.56.49,57489,172.217.194.132,443,6,24/06/2019 01:12:03 PM,4493,0,2,0,0,0,0,0,0,0,0,0,0,0,445.1368796,4493,0,4493,4493,0,0,0,0,0,4493,4493,0,4493,4493,0,0,0,0,0,40,0,445.1368796,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,247,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.22-13.33.142.64-34974-443-6,13.33.142.64,443,10.100.56.22,34974,6,24/06/2019 01:27:53 PM,593211,2,1,0,0,0,0,0,0,0,0,0,0,0,5.057222472,296605.5,91674.27286,361429,231782,361429,361429,0,361429,361429,0,0,0,0,0,0,0,0,0,64,20,3.371481648,1.685740824,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,237,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.49-120.89.99.18-43346-443-6,120.89.99.18,443,10.100.56.49,43346,6,24/06/2019 01:36:51 PM,8987312,229,187,325057,611,1460,0,1419.462882,214.4647451,474,0,3.267379679,36.0293064,36236.41863,46.28747728,21656.17349,74284.32659,1076661,1,8987309,39418.02193,116494.5709,1482528,708,8964938,48198.5914,117369.188,1076661,1,0,1,0,0,4580,3740,25.4803661,20.80711118,0,1460,781.3069544,723.2434568,523081.0979,0,0,0,1,1,0,0,0,0,783.1850962,1419.462882,3.267379679,0,0,0,0,0,0,229,325057,187,611,-1,0,226,0,0,0,0,0,0,0,0,0,No Label
10.100.56.74-120.89.97.13-43332-443-6,120.89.97.13,443,10.100.56.74,43332,6,24/06/2019 01:56:43 PM,47934032,450,63,465851,3448,1448,0,1035.224444,513.0602502,1023,0,54.73015873,222.3321553,9790.517935,10.7022084,93621.15625,534960.0426,8806475,1,4.65E+07,103469.6058,570830.0314,8806475,1,4.77E+07,768981.0161,4551026.159,3.59E+07,1,0,1,0,0,14400,2052,9.387902107,1.314306295,0,1448,913.8171206,583.4713768,340438.8476,0,0,0,1,1,0,0,0,0,915.5984405,1035.224444,54.73015873,0,0,0,0,0,0,450,465851,63,3448,-1,12364,440,0,9833036,4046953.128,1.27E+07,6971408,7171868.5,2311682.681,8806475,5537262,No Label
174.129.34.5-10.100.56.74-443-48608-6,10.100.56.74,48608,174.129.34.5,443,6,24/06/2019 01:11:49 PM,3911,2,3,190,0,190,0,95,134.3502884,0,0,0,0,48580.92559,1278.44541,977.75,766.182909,2070,336,2070,2070,0,2070,2070,3911,1955.5,2290.318864,3575,336,0,0,0,0,40,92,511.3781642,767.0672462,0,190,31.66666667,77.56717519,6016.666667,0,1,0,0,0,0,0,0,1,38,95,0,0,0,0,0,0,0,2,190,3,0,-1,237,1,0,0,0,0,0,0,0,0,0,No Label
10.100.56.120-23.205.118.10-40202-80-6,10.100.56.120,40202,23.205.118.10,80,6,24/06/2019 01:54:03 PM,36,1,1,0,0,0,0,0,0,0,0,0,0,0,55555.55556,36,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,27777.77778,27777.77778,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0,0,0,0,0,0,0,0,No Label
172.217.160.10-10.100.56.21-443-39870-6,172.217.160.10,443,10.100.56.21,39870,6,24/06/2019 01:08:13 PM,15404079,3,1,0,0,0,0,0,0,0,0,0,0,0,0.259671481,5134693,8603017.587,1.51E+07,67711,1.53E+07,7668184,1.05E+07,1.51E+07,268442,0,0,0,0,0,0,0,0,0,72,32,0.19475361,0.06491787,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,29200,0,0,336153,0,336153,336153,1.51E+07,0,1.51E+07,1.51E+07,No Label
10.100.56.120-103.5.150.9-45301-53-17,10.100.56.120,45301,103.5.150.9,53,17,24/06/2019 01:19:39 PM,16655,0,2,0,116,0,0,0,0,72,44,58,19.79898987,6964.875413,120.0840588,16655,0,16655,16655,0,0,0,0,0,16655,16655,0,16655,16655,0,0,0,0,0,16,0,120.0840588,44,72,53.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,0,80,0,58,0,0,0,0,0,0,0,0,2,116,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.22-74.125.68.103-48615-443-6,74.125.68.103,443,10.100.56.22,48615,6,24/06/2019 01:13:31 PM,1340050,5,1,1471,0,899,0,294.2,419.1112024,0,0,0,0,1097.720234,4.477444871,268010,325960.574,793240,8938,1292739,323184.75,348384.9033,793240,8938,0,0,0,0,0,0,0,0,0,100,32,3.73120406,0.746240812,0,899,210.1428571,371.094071,137710.8095,0,1,0,0,1,0,0,0,0,245.1666667,294.2,0,0,0,0,0,0,0,5,1471,1,0,-1,29200,2,0,0,0,0,0,0,0,0,0,No Label
172.217.194.95-10.100.56.126-443-34220-6,172.217.194.95,443,10.100.56.126,34220,6,24/06/2019 01:49:13 PM,15360872,7,1,0,0,0,0,0,0,0,0,0,0,0,0.520803767,2194410.286,5357025.363,1.43E+07,20597,1.46E+07,2432029.167,5827776.414,1.43E+07,20597,0,0,0,0,0,0,0,0,0,140,32,0.455703296,0.065100471,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,-1,29200,0,0,768697,0,768697,768697,1.43E+07,0,1.43E+07,1.43E+07,No Label
10.100.56.22-74.125.130.155-57787-443-6,10.100.56.22,57787,74.125.130.155,443,6,24/06/2019 01:27:45 PM,1753631,2,10,653,988,589,64,326.5,371.2310601,564,0,98.8,185.7027493,935.7726911,6.842944724,159421,164541.3936,485765,75,997594,997594,0,997594,997594,1753631,194847.8889,209729.3953,521948,75,0,0,0,0,40,268,1.140490787,5.702453937,0,589,126.2307692,214.4481887,45988.02564,0,1,0,0,0,0,0,0,5,136.75,326.5,98.8,0,0,0,0,0,0,2,653,10,988,-1,238,2,0,0,0,0,0,0,0,0,0,No Label
172.217.194.95-10.100.56.21-443-37336-6,172.217.194.95,443,10.100.56.21,37336,6,24/06/2019 01:08:45 PM,15263136,3,1,0,0,0,0,0,0,0,0,0,0,0,0.262069341,5087712,8619934.87,1.50E+07,50334,1.52E+07,7606401,1.05E+07,1.50E+07,171894,0,0,0,0,0,0,0,0,0,72,32,0.196552006,0.065517335,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,29200,0,0,222228,0,222228,222228,1.50E+07,0,1.50E+07,1.50E+07,No Label
10.100.56.120-103.5.150.9-57426-53-17,10.100.56.120,57426,103.5.150.9,53,17,24/06/2019 01:02:23 PM,21064,0,2,0,182,0,0,0,0,126,56,91,49.49747468,8640.33422,94.94872769,21064,0,21064,21064,0,0,0,0,0,21064,21064,0,21064,21064,0,0,0,0,0,16,0,94.94872769,56,126,79.33333333,40.41451884,1633.333333,0,0,0,0,0,0,0,0,0,119,0,91,0,0,0,0,0,0,0,0,2,182,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.49-103.5.150.9-63677-53-17,10.100.56.49,63677,103.5.150.9,53,17,24/06/2019 01:10:06 PM,628181,0,2,0,248,0,0,0,0,208,40,124,118.7939392,394.7906734,3.183795753,628181,0,628181,628181,0,0,0,0,0,628181,628181,0,628181,628181,0,0,0,0,0,16,0,3.183795753,40,208,96,96.99484522,9408,0,0,0,0,0,0,0,0,0,144,0,124,0,0,0,0,0,0,0,0,2,248,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.74-103.5.150.9-31582-53-17,10.100.56.74,31582,103.5.150.9,53,17,24/06/2019 01:15:25 PM,858823,0,2,0,434,0,0,0,0,405,29,217,265.8721497,505.3427773,2.328768559,858823,0,858823,858823,0,0,0,0,0,858823,858823,0,858823,858823,0,0,0,0,0,16,0,2.328768559,29,405,154.3333333,217.0837012,47125.33333,0,0,0,0,0,0,0,0,0,231.5,0,217,0,0,0,0,0,0,0,0,2,434,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.100.20.9-10.100.56.120-80-37888-6,10.100.20.9,80,10.100.56.120,37888,6,24/06/2019 01:02:48 PM,40,0,2,0,0,0,0,0,0,0,0,0,0,0,50000,40,0,40,40,0,0,0,0,0,40,40,0,40,40,0,0,0,0,0,64,0,50000,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,33720,0,0,0,0,0,0,0,0,0,0,No Label
216.58.203.234-10.100.56.21-443-38208-6,216.58.203.234,443,10.100.56.21,38208,6,24/06/2019 01:15:58 PM,11931599,13,1,0,0,0,0,0,0,0,0,0,0,0,1.173354887,917815.3077,1772633.578,6104331,29794,1.18E+07,984408.25,1834392.565,6104331,29794,0,0,0,0,0,0,0,0,0,404,32,1.089543824,0.083811063,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,-1,29200,0,0,118700,0,118700,118700,6104331,0,6104331,6104331,No Label
216.58.203.238-10.100.56.49-443-54552-6,10.100.56.49,54552,216.58.203.238,443,6,24/06/2019 01:14:44 PM,74600234,60,87,24651,4235,1460,0,410.85,513.3234625,465,0,48.67816092,101.0977531,387.2105817,1.970503202,510960.5068,1478483.445,9814050,1,7.39E+07,1251903.508,2706738.698,1.38E+07,119,7.46E+07,867444.5814,1997413.616,1.00E+07,1,0,0,0,0,1212,1820,0.804287021,1.166216181,0,1460,195.1756757,379.0582084,143685.1254,0,1,0,0,0,0,0,0,1,196.5034014,410.85,48.67816092,0,0,0,0,0,0,60,24651,87,4235,-1,985,39,0,1.57E+07,1.70E+07,3.38E+07,164306,8984620.333,1390817.576,9814050,7378936,No Label
10.100.56.114-74.125.200.95-52021-443-6,74.125.200.95,443,10.100.56.114,52021,6,24/06/2019 01:41:59 PM,1421,0,2,0,0,0,0,0,0,0,0,0,0,0,1407.459536,1421,0,1421,1421,0,0,0,0,0,1421,1421,0,1421,1421,0,0,0,0,0,40,0,1407.459536,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,685,0,0,0,0,0,0,0,0,0,0,No Label
157.240.13.10-10.100.56.74-443-55200-6,10.100.56.74,55200,157.240.13.10,443,6,24/06/2019 01:26:03 PM,18336,0,2,0,0,0,0,0,0,0,0,0,0,0,109.0750436,18336,0,18336,18336,0,0,0,0,0,18336,18336,0,18336,18336,0,0,0,0,0,40,0,109.0750436,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,268,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.126-74.125.24.95-41294-443-6,74.125.24.95,443,10.100.56.126,41294,6,24/06/2019 01:47:31 PM,15513501,5,1,0,0,0,0,0,0,0,0,0,0,0,0.386759894,3102700.2,6745845.268,1.52E+07,7320,1.54E+07,3860781.25,7539495.473,1.52E+07,7320,0,0,0,0,0,0,0,0,0,136,32,0.322299912,0.064459982,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,-1,29200,0,0,343831,0,343831,343831,1.52E+07,0,1.52E+07,1.52E+07,No Label
10.100.56.126-74.125.68.95-58754-443-6,74.125.68.95,443,10.100.56.126,58754,6,24/06/2019 01:52:17 PM,26427820,2,1,0,0,0,0,0,0,0,0,0,0,0,0.113516741,1.32E+07,1.87E+07,2.64E+07,21156,2.64E+07,2.64E+07,0,2.64E+07,2.64E+07,0,0,0,0,0,0,0,0,0,40,32,0.075677827,0.037838914,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,29200,0,0,21156,0,21156,21156,2.64E+07,0,2.64E+07,2.64E+07,No Label
137.13.2.12-10.1.101.18-0-0-0,137.13.2.12,0,10.1.101.18,0,0,24/06/2019 01:25:40 PM,5025886,1,1,0,0,0,0,0,0,0,0,0,0,0,0.397939786,5025886,0,5025886,5025886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198969893,0.198969893,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,5025886,0,5025886,5025886,No Label
10.100.56.126-74.125.24.95-41176-443-6,74.125.24.95,443,10.100.56.126,41176,6,24/06/2019 01:47:07 PM,7342285,3,1,0,0,0,0,0,0,0,0,0,0,0,0.544789531,2447428.333,3425454.756,6370697,50234,6420931,3210465.5,4469242.248,6370697,50234,0,0,0,0,0,0,0,0,0,84,20,0.408592148,0.136197383,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,237,0,0,971588,0,971588,971588,6370697,0,6370697,6370697,No Label
10.100.56.13-103.5.150.9-20643-53-17,10.100.56.13,20643,103.5.150.9,53,17,24/06/2019 01:06:30 PM,16779126,1,2,38,332,38,38,38,0,294,38,166,181.019336,22.05120815,0.17879358,8389563,1365881.4,9355387,7423739,0,0,0,0,0,1.68E+07,1.68E+07,0,1.68E+07,1.68E+07,0,0,0,0,8,16,0.05959786,0.11919572,38,294,102,128,16384,0,0,0,0,0,0,0,0,2,136,38,166,0,0,0,0,0,0,1,38,2,332,-1,-1,1,0,0,0,0,0,8389563,1365881.4,9355387,7423739,No Label
10.100.56.120-103.5.150.9-46260-53-17,10.100.56.120,46260,103.5.150.9,53,17,24/06/2019 01:40:52 PM,2512,0,2,0,264,0,0,0,0,211,53,132,111.7228714,105095.5414,796.1783439,2512,0,2512,2512,0,0,0,0,0,2512,2512,0,2512,2512,0,0,0,0,0,16,0,796.1783439,53,211,105.6666667,91.22134253,8321.333333,0,0,0,0,0,0,0,0,0,158.5,0,132,0,0,0,0,0,0,0,0,2,264,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.99-103.5.150.9-39876-53-17,103.5.150.9,53,10.100.56.99,39876,17,24/06/2019 01:04:59 PM,2565,1,1,318,318,318,318,318,0,318,318,318,0,247953.2164,779.7270955,2565,0,2565,2565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,389.8635478,389.8635478,318,318,318,0,0,0,0,0,0,0,0,0,0,1,477,318,318,0,0,0,0,0,0,1,318,1,318,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
10.100.56.13-103.5.150.9-31120-53-17,10.100.56.13,31120,103.5.150.9,53,17,24/06/2019 01:07:52 PM,361300,0,2,0,243,0,0,0,0,210,33,121.5,125.1579003,672.5712704,5.535566012,361300,0,361300,361300,0,0,0,0,0,361300,361300,0,361300,361300,0,0,0,0,0,16,0,5.535566012,33,210,92,102.1909976,10443,0,0,0,0,0,0,0,0,0,138,0,121.5,0,0,0,0,0,0,0,0,2,243,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.120-103.5.150.9-34480-53-17,10.100.56.120,34480,103.5.150.9,53,17,24/06/2019 01:03:49 PM,2433,0,2,0,168,0,0,0,0,116,52,84,45.254834,69050.55487,822.0304151,2433,0,2433,2433,0,0,0,0,0,2433,2433,0,2433,2433,0,0,0,0,0,16,0,822.0304151,52,116,73.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,0,110,0,84,0,0,0,0,0,0,0,0,2,168,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
172.217.194.95-10.100.56.45-443-51358-6,172.217.194.95,443,10.100.56.45,51358,6,24/06/2019 01:26:33 PM,15023012,1,1,0,0,0,0,0,0,0,0,0,0,0,0.133129096,1.50E+07,0,1.50E+07,1.50E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.066564548,0.066564548,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,237,0,0,0,0,0,0,1.50E+07,0,1.50E+07,1.50E+07,No Label
239.255.255.250-10.100.56.74-1900-42159-17,10.100.56.74,42159,239.255.255.250,1900,17,24/06/2019 01:51:19 PM,599968,2,1,250,125,125,125,125,0,125,125,125,0,625.0333351,5.000266681,299984,2063.337588,301443,298525,298525,298525,0,298525,298525,0,0,0,0,0,0,0,0,0,16,8,3.333511121,1.66675556,125,125,125,0,0,0,0,0,0,0,0,0,0,0,166.6666667,125,125,0,0,0,0,0,0,2,250,1,125,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
216.58.203.234-10.100.56.21-443-38219-6,216.58.203.234,443,10.100.56.21,38219,6,24/06/2019 01:16:17 PM,1307381,2,1,0,0,0,0,0,0,0,0,0,0,0,2.294663912,653690.5,659008.6708,1119680,187701,1119680,1119680,0,1119680,1119680,0,0,0,0,0,0,0,0,0,52,32,1.529775941,0.764887971,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,29200,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.188-13.249.218.60-50814-443-6,13.249.218.60,443,10.100.56.188,50814,6,24/06/2019 01:08:14 PM,40783483,7,1,1579,0,1460,0,225.5714286,546.1354707,0,0,0,0,38.71665399,0.196157842,5826211.857,7936167.685,2.02E+07,6,4.08E+07,6797246.167,8225502.108,2.02E+07,51008,0,0,0,0,0,0,0,0,0,140,20,0.171638111,0.02451973,0,1460,175.4444444,483.3133329,233591.7778,0,0,0,0,1,0,0,0,0,197.375,225.5714286,0,0,0,0,0,0,0,7,1579,1,0,-1,237,2,0,250575,0,250575,250575,1.35E+07,5824438.918,2.02E+07,1.01E+07,No Label
10.100.56.120-103.5.150.9-49843-53-17,10.100.56.120,49843,103.5.150.9,53,17,24/06/2019 01:09:31 PM,754071,0,2,0,168,0,0,0,0,112,56,84,39.59797975,222.7906921,2.652270144,754071,0,754071,754071,0,0,0,0,0,754071,754071,0,754071,754071,0,0,0,0,0,16,0,2.652270144,56,112,74.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,0,112,0,84,0,0,0,0,0,0,0,0,2,168,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
172.217.194.95-10.100.56.126-443-34278-6,172.217.194.95,443,10.100.56.126,34278,6,24/06/2019 01:49:29 PM,15226902,3,1,0,0,0,0,0,0,0,0,0,0,0,0.262692963,5075634,8381349.104,1.48E+07,95495,1.51E+07,7565703.5,1.02E+07,1.48E+07,379211,0,0,0,0,0,0,0,0,0,72,32,0.197019722,0.065673241,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,29200,0,0,474706,0,474706,474706,1.48E+07,0,1.48E+07,1.48E+07,No Label
157.240.13.52-10.100.56.42-443-60881-6,157.240.13.52,443,10.100.56.42,60881,6,24/06/2019 01:23:07 PM,8738756,14,1,0,0,0,0,0,0,0,0,0,0,0,1.716491455,624196.8571,2256772.753,8463400,0,8738755,672211.9231,2341468.754,8463400,0,0,0,0,0,0,0,0,0,0,280,20,1.602058691,0.114432764,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,-1,0,0,0,275356,0,275356,275356,8463400,0,8463400,8463400,No Label
161.117.94.82-10.100.56.21-443-39358-6,161.117.94.82,443,10.100.56.21,39358,6,24/06/2019 01:08:13 PM,229365,2,1,0,0,0,0,0,0,0,0,0,0,0,13.0795893,114682.5,162078.0666,229289,76,76,76,0,76,76,0,0,0,0,0,0,0,0,0,52,32,8.719726201,4.3598631,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,29200,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.45-13.250.72.42-45955-443-6,13.250.72.42,443,10.100.56.45,45955,6,24/06/2019 01:28:17 PM,1694,1,1,0,0,0,0,0,0,0,0,0,0,0,1180.637544,1694,0,1694,1694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,590.3187721,590.3187721,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.13-50.16.221.41-42754-443-6,10.100.56.13,42754,50.16.221.41,443,6,24/06/2019 01:10:15 PM,45537829,2,1,31,0,31,0,15.5,21.92031022,0,0,0,0,0.680752699,0.065879293,2.28E+07,3.22E+07,4.55E+07,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,40,20,0.043919529,0.021959764,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,15.5,0,0,0,0,0,0,0,2,31,1,0,-1,1643,1,0,0,0,0,0,4.55E+07,0,4.55E+07,4.55E+07,No Label
10.100.56.120-23.205.118.10-40054-80-6,10.100.56.120,40054,23.205.118.10,80,6,24/06/2019 01:06:57 PM,9283643,2,3,0,0,0,0,0,0,0,0,0,0,0,0.538581675,2320910.75,3901598.694,8114645,7,1168991,1168991,0,1168991,1168991,9283609,4641804.5,4911338.135,8114645,1168964,0,0,0,0,40,104,0.21543267,0.323149005,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,-1,29200,0,0,0,0,0,0,8114645,0,8114645,8114645,No Label
10.100.56.42-13.33.169.59-56944-443-6,13.33.169.59,443,10.100.56.42,56944,6,24/06/2019 01:08:04 PM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1000000,1000000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.48-23.57.114.211-33752-443-6,10.100.56.48,33752,23.57.114.211,443,6,24/06/2019 01:51:16 PM,16362161,9,5,290,0,145,0,32.22222222,63.93899002,0,0,0,0,17.72382022,0.8556327,1258627.769,4112727.564,1.49E+07,675,1128116,141014.5,312431.606,888702,675,1.64E+07,4090540.25,7235367.365,1.49E+07,124716,0,0,0,0,320,132,0.550049593,0.305583107,0,145,19.33333333,51.02053741,2603.095238,0,1,0,0,0,0,0,0,0,20.71428571,32.22222222,0,0,0,0,0,0,0,9,290,5,0,-1,237,2,0,1308263,0,1308263,1308263,1.49E+07,0,1.49E+07,1.49E+07,No Label
161.117.71.92-10.100.56.21-443-40708-6,161.117.71.92,443,10.100.56.21,40708,6,24/06/2019 01:28:04 PM,1104103,1,1,0,0,0,0,0,0,0,0,0,0,0,1.811425202,1104103,0,1104103,1104103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,0.905712601,0.905712601,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,29200,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.227-74.125.130.94-40809-80-6,74.125.130.94,80,10.100.56.227,40809,6,24/06/2019 01:49:26 PM,3864,3,1,0,0,0,0,0,0,0,0,0,0,0,1035.196687,1288,894.4434023,2285,556,2841,1420.5,1222.587625,2285,556,0,0,0,0,0,0,0,0,0,60,20,776.3975155,258.7991718,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,237,0,0,0,0,0,0,0,0,0,0,No Label
172.217.194.95-10.100.56.21-443-37899-6,172.217.194.95,443,10.100.56.21,37899,6,24/06/2019 01:22:13 PM,15129804,2,1,0,0,0,0,0,0,0,0,0,0,0,0.198284128,7564902,1.06E+07,1.51E+07,56450,1.51E+07,1.51E+07,0,1.51E+07,1.51E+07,0,0,0,0,0,0,0,0,0,40,32,0.132189419,0.066094709,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,29200,0,0,56450,0,56450,56450,1.51E+07,0,1.51E+07,1.51E+07,No Label
157.240.13.35-10.100.56.45-443-35993-6,157.240.13.35,443,10.100.56.45,35993,6,24/06/2019 01:37:10 PM,620,1,1,0,0,0,0,0,0,0,0,0,0,0,3225.806452,620,0,620,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1612.903226,1612.903226,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
10.100.56.120-103.5.150.9-55223-53-17,10.100.56.120,55223,103.5.150.9,53,17,24/06/2019 01:03:11 PM,25894382,6,3,297,308,55,44,49.5,6.024948133,132,55,102.6666667,41.64532787,23.3641413,0.347565738,3236797.75,2633031.225,5250144,268,2.09E+07,4178380.4,2238621.654,5250144,176067,2.59E+07,1.29E+07,3706891.335,1.56E+07,1.03E+07,0,0,0,0,48,24,0.231710492,0.115855246,44,132,66,32.38312318,1048.666667,0,0,0,0,0,0,0,0,0,73.33333333,49.5,102.6666667,0,0,0,0,0,0,6,297,3,308,-1,-1,6,0,176067,0,176067,176067,5143265.4,109598.4098,5250144,5000492,No Label
10.100.56.114-74.125.130.102-41232-443-6,74.125.130.102,443,10.100.56.114,41232,6,24/06/2019 01:42:47 PM,1729063,8,2,1134,0,804,0,141.75,274.0347997,0,0,0,0,655.8465481,5.78347926,192118.1111,209896.9116,667063,3303,1691795,241685,214534.2764,667063,11276,951622,951622,0,951622,951622,0,0,0,0,160,64,4.626783408,1.156695852,0,804,103.0909091,238.6430198,56950.49091,0,1,0,0,1,0,0,0,0,113.4,141.75,0,0,0,0,0,0,0,8,1134,2,0,-1,693,5,0,0,0,0,0,0,0,0,0,No Label
